theta1,theta2,omega1,omega2,alpha1,alpha2
-0.07103254448005834,0.577447448072577,-2.733676044639837,10.852673659963862,59.1795737709206,-57.902329325416034
-0.11429224822289424,0.7839441704670272,-1.6162540392805036,9.84936901137756,52.09462090302754,-42.3087220429338
-0.1366903934873149,0.9734012591122683,-0.646832612997508,9.139404121616991,45.15364621655608,-29.445280076795203
-0.1409650920388225,1.1509346209607956,0.20220006853800543,8.642549296997837,40.017436869692524,-20.88368497250476
-0.1291925576419764,1.3200046594781607,0.9620163997392134,8.281961841049446,36.10828744698018,-15.641536782048433
-0.10295881252753722,1.4827386067221324,1.6501953199214834,8.00090527348536,32.7574770203947,-12.804360195297683
-0.06361965736262587,1.6402921438763554,2.2728606818530537,7.758013632142254,29.496137087379402,-11.73734265529694
-0.012488551138461632,1.7931073276083456,2.828787607366643,7.522715619126733,26.053230326022145,-11.976279622612633
0.049053908395818066,1.9411014019990709,3.313040076311756,7.272842063628625,22.323073249516916,-13.13382579940351
0.11951658033446658,2.083823162569073,3.7199350921525345,6.993605530546586,18.330473686345336,-14.855579849766748
0.19730637586534483,2.220594856122275,4.045262245335748,6.677045787817371,14.190721578087036,-16.814584012640378
0.2807728945791343,2.3506424283751444,4.287655624216776,6.321351410256594,10.06563809636991,-18.72614245958
0.3682717683000157,2.473208762631795,4.449102891712791,5.929825577607152,6.122616354610533,-20.366149877826054
0.4582305880080378,2.587642953325049,4.534729184807962,5.5095488442655345,2.504047431049627,-21.581843104348536
0.549205302707749,2.6934614308055065,4.552106421881801,5.0699385150063625,-0.6894203161426967,-22.291363659981855
0.6399203473346577,2.790381032622595,4.510358604014013,4.621413851619329,-3.4030669722309557,-22.47426729098169
0.729290686070022,2.878327663526012,4.419276443642505,4.174305118488931,-5.623736505712969,-22.157379465010575
0.8164273711480199,2.9574260703869726,4.288568529506618,3.738058668364646,-7.37118391038639,-21.399851733267454
0.9006299734586181,3.027976634584536,4.1273012460537855,3.320728796785418,-8.688251623186195,-20.279672736564205
0.9813697559299737,3.0904245486486297,3.94353116511604,2.928716514145128,-9.631645551358746,-18.882538772439275
1.0582672528463049,3.1453258234550088,3.744108566285931,2.5667053688731003,-10.264127836459844,-17.293280833804843
1.1310673685713506,3.1933135578195273,3.5346201758854647,2.237743602170619,-10.64842512472723,-15.58978369326803
1.1996144314381942,3.235066908881077,3.3194361318733874,1.9434243728877179,-10.84288879967821,-13.839222478575174
1.2638289429973384,3.2712842783321316,3.101827139723496,1.6841203544062697,-10.898784443699297,-12.09633105060208
1.3236871149696299,3.3026614208072607,2.884121456146979,1.4592359243743778,-10.858972354485598,-10.403298760981105
1.3792037322279782,3.3298745318887275,2.6678769049557634,1.2674490964220457,-10.757668817558631,-8.790817185220067
1.4304184484310738,3.3535679131428098,2.4540496181635234,1.1069250453935318,-10.620958536553642,-7.279798074485026
1.4773853194298705,3.3743455407361016,2.243147563973853,0.9754920624257203,-10.467757866901943,-5.8833522297355625
1.5201651971764751,3.3927657561435556,2.0353623615750607,0.8707779419777146,-10.31098875444139,-4.608726679650642
1.5588205201949787,3.409338310281548,1.8306769818489061,0.7903096997192574,-10.15879367930945,-3.4590119308803917
1.5934120181044342,3.4245230810764427,1.628949663259063,0.731582261460668,-10.015686352467197,-2.4345295431973693
1.6239968717126672,3.4387299099370803,1.4299759494815392,0.6921027860612659,-9.883582966746802,-1.533882933892982
1.65062791685741,3.452319135776792,1.2335314949409093,0.6694171217371773,-9.762692637576205,-0.7547007863436389
1.6733535358447067,3.4656025273756175,1.0393984930393976,0.661124027397348,-9.65226550570625,-0.09412737340734988
1.6922179369560226,3.4788444158073824,0.8473785018549339,0.6648815891361398,-9.551206684847761,0.4508764653776371
1.7072615760490881,3.4922629044271165,0.6572942361249848,0.6784089809747507,-9.458567720943382,0.8833586310137131
1.718521523265405,3.5060310846580904,0.46898265414985596,0.6994855174805942,-9.37392760282616,1.2062710136672286
1.7260316220613257,3.520278214131611,0.2822814335220907,0.7259479153637447,-9.297674705504205,1.4223883504091275
1.729822327426901,3.5350908235638445,0.09701070844830881,0.7556858685951449,-9.231200457874934,1.534215922787262
1.729920145473257,3.550513714693259,-0.08704827174612792,0.786635466643352,-9.177015316798347,1.5438633922108214
1.7263466276484214,3.5665507984577385,-0.2701761142704984,0.8167696517580569,-9.138797532673294,1.4528740692542814
1.7191168997441955,3.583165705154965,-0.4527386409231646,0.8440848149432216,-9.121384551841091,1.2620106538215154
1.7082377288691002,3.6002820813066507,-0.6352095681014098,0.8665827676815286,-9.13071481706008,0.9710101887647308
1.693705151553172,3.6177834760432384,-0.8181915588901427,0.8822477033058463,-9.173723155244167,0.5783333791516028
1.6755017049854772,3.6355127180506615,-1.0024346863504705,0.8890184049689831,-9.258184768410098,0.08094793442253967
1.6535933243711023,3.653270698347558,-1.1888511273615558,0.8847569283420142,-9.392489961883602,-0.525795689976345
1.6279259977160387,3.6708145119689757,-1.378524373708565,0.8672163971586545,-9.58531320651226,-1.2481121347227409
1.5984223124354735,3.6878549833692302,-1.5727102830797721,0.8340125646183228,-9.845115550239997,-2.0934333147161026
1.5649780958332715,3.7040537201565287,-1.7728257836618153,0.7826066206569648,-10.179389867303076,-3.069599797402083
1.5274594553869174,3.7190200258773505,-1.9804189299666453,0.7103105517423199,-10.593528421761874,-4.183373447713132
1.4857006765395706,3.7323082756429637,-2.197111370691201,0.6143312058819657,-11.08917276657875,-5.4380079130643475
1.4395036424070367,3.7434167355525516,-2.4245015410114372,0.4918746441722396,-11.661919129968332,-6.829608322867255
1.3886396949747453,3.7517892881906807,-2.664015024998831,0.3403370123001665,-12.298334870499717,-8.34210708987686
1.3328551263563515,3.7568220707626514,-2.9166894107769616,0.15760917937409677,-12.972441981307517,-9.940967390697157
1.271881689897915,3.757877522616987,-3.182887390173647,-0.057484965792206716,-13.64218241471732,-11.566290660439059
1.2054535112512688,3.754308548231149,-3.461946979170796,-0.30461838864465185,-14.246878917054403,-13.126865872505697
1.1333313644410288,3.745495091706063,-3.751803105587876,-0.5813013494498895,-14.707189462631185,-14.497664532628386
1.055334275254095,3.7308940205172925,-4.048647006634208,-0.882231671274541,-14.92917972974182,-15.523832109017661
0.9713767888664427,3.7101006380170123,-4.3467172984870395,-1.1988112406514102,-14.813466626562366,-16.03357516384351
0.8815082666359696,3.6829166665090196,-4.63832052433378,-1.519012156824711,-14.268724301291583,-15.85995352385218
0.7859489061803657,3.6494161061094648,-4.914143354252446,-1.8277406913570098,-13.226709220418563,-14.867955716796569
0.6851166181584399,3.609998366378302,-5.16384596762241,-2.1077417663129987,-11.654648044179194,-12.980250010938711
0.5796399221787482,3.5654186013643,-5.376846770641342,-2.340947603309602,-9.561610580547407,-10.194933521633024
0.47035433145792355,3.5167882590967734,-5.543166995519661,-2.510070271392536,-6.998326414657744,-6.5920505086548795
0.3582822083496702,3.4655431806124675,-5.6542257935583145,-2.600221869953748,-4.053037295156944,-2.3304325541460877
0.244597618508716,3.4133803648012306,-5.703544393954057,-2.600408982162032,-0.8471047549857661,2.361035037749059
0.13057787625394174,3.362166805622199,-5.687377849217901,-2.504820023478471,2.4678417824691223,7.195344934184957
0.017542996236619438,3.3138252557773153,-5.605290357313259,-2.31382635839462,5.71341214939542,11.844873929752582
-0.09321535151131795,3.2702041346314497,-5.460608768066108,-2.0345278439916963,8.694189351969793,15.970506361434214
-0.2005113038436765,3.232943378808451,-5.260572823381566,-1.680561385292455,11.218866133198192,19.266267065596722
-0.3033402449553552,3.203353904284264,-5.01594729504687,-1.270899202921126,13.13206193051315,21.513676792600783
-0.4009398311060271,3.182331805041098,-4.739965376464812,-0.8276049095657713,14.34707750796814,22.62786855811539
-0.4928240206222229,3.1703249671017515,-4.446732670953785,-0.3729366226270698,14.864632961721181,22.67358995698727
-0.5787829748908327,3.167358127202576,-4.149491041598653,0.07346554412744782,14.767362287998225,21.840666038216312
-0.6588509495626906,3.1731069126490477,-3.8592265878103613,0.49656381290618684,14.192409862825516,20.388978852485756
-0.7332526789455156,3.1869996901570237,-3.5839403877028078,0.8866976069561407,13.295167996595287,18.58685003012854
-0.8023422622496865,3.2083233300432252,-3.3286097373227523,1.2392511019174495,12.218474521360028,16.664659461318877
-0.8665466159079567,3.236314629946252,-3.095639857081317,1.5536323702190689,11.074926965218726,14.79269605724694
-0.9263205820321152,3.270228409273083,-2.885534751161046,1.83203087673848,9.942125130367392,13.079892599474414
-0.9821157540833843,3.3093814600655147,-2.6975698846273857,2.0782857971708144,8.866372536421277,11.584618393174589
-1.0343617054542256,3.35317639384441,-2.5303478230743712,2.297020218202867,7.869967702169849,10.329349695904181
-1.0834568151864914,3.40111108685243,-2.3822014076862437,2.493063000381136,6.958762164574655,9.314208472890666
-1.1297657185704657,3.4527790744348463,-2.2514574187262673,2.6711112785016784,6.128412080594051,8.527338379135045
-1.1736208929276408,3.5078650403119487,-2.136592017994026,2.835566198130668,5.368953769840538,7.951907744160942
-1.215326539464408,3.5661382217762467,-2.036309694861294,2.9904793720453906,4.66794577261258,7.570294803111233
-1.2551634882299105,3.6274454278008226,-1.9495698293104369,3.139560548858225,4.0126524258643315,7.366124275426643
-1.2933942345994098,3.691704500252045,-1.8755746637205233,3.286208622705093,3.39181385032947,7.324614561889214
-1.3302673793206672,3.758898360357732,-1.813721051229616,3.433533825785745,2.797607859022124,7.431327495170501
-1.3660206625358566,3.829069127435412,-1.7635049524856026,3.584336119625516,2.2285586850674983,7.668924548571594
-1.4008813937394218,3.9023109784209766,-1.7243498952698353,3.740990817071521,1.6944378059259821,8.010902183000201
-1.4350622695465365,3.978759183727276,-1.6953059169685056,3.9051647148408475,1.224578485291812,8.41056394353787
-1.4687492017446293,4.058570837121734,-1.6745354149192706,4.077246778737716,0.881058234742528,8.783220882565704
-1.5020758842485102,4.141890151034564,-1.6584862061393202,4.255352001618273,0.7763672659737751,8.981801503403078
-1.5350782685310826,4.228788858577164,-1.6407204803226518,4.4338392809070815,1.087716390760953,8.775792316783935
-1.5676240640143633,4.319174403858436,-1.6106854633060395,4.6016968093495585,2.042219431571162,7.8674925803125175
-1.5993248129806097,4.412674604529249,-1.553450584354305,4.742134630475805,3.827026983557624,6.007405159026449
-1.6294672850506031,4.508546061356075,-1.4522011258924883,4.835766989178085,6.4097721593549295,3.229737514919358
-1.6570316414489261,4.605694676942871,-1.2942790477314954,4.868451689527134,9.401321705275842,0.03168711143155167
-1.6808424675547524,4.7028681782279005,-1.0775118676043132,4.839422918971351,12.193587197453507,-2.815725205339714
-1.6997986994657037,4.798946686840107,-0.8110118518224165,4.761958476461483,14.326981089460547,-4.75979333482851
-1.7130499854785801,4.893154166730174,-0.5095382188121251,4.655527669092816,15.702722395182201,-5.740089184749386
-1.7200401484727987,4.985088381097579,-0.18688127608993976,4.536894303967438,16.482982127771937,-6.040788124776401
-1.7204493347213712,5.0746168234918585,0.14732767721618473,4.416022255689572,16.893123811077352,-6.019496152161585
-1.7141076113427183,5.16173860684993,0.4875615848635179,4.296363374569863,17.108465391889553,-5.957441067309733
-1.7009254512122771,5.246472651347695,0.8310661621452059,4.176787136598707,17.23199906743371,-6.033574716103113
-1.680851909764988,5.328785203070239,1.1765522161341475,4.053416787471537,17.311108162133653,-6.348795866198024
-1.653854904119012,5.408548489275022,1.5233124171223165,3.9208910932652015,17.360046975408988,-6.954840619741162
-1.6199149234081291,5.485519361867461,1.8707453862390864,3.7731310881647833,17.37760204422029,-7.874249604848231
-1.5790251119995824,5.559329918461812,2.2181760863781927,3.60380056322945,17.359281705427847,-9.111488409192443
-1.5311927900021822,5.629485539194071,2.564878980732612,3.4066058730363453,17.30568962513717,-10.658451324797205
-1.4764390150700906,5.695368040214842,2.910242624389223,3.1755168471464046,17.22846222025003,-12.497249182314954
-1.414793790336857,5.756242766834628,3.254034391016327,2.904942716105632,17.154384338464006,-14.60213473594662
-1.3462852763193558,5.81126883390447,3.5967288694892505,2.589871641407175,17.127558470640054,-16.941207738420122
-1.270922170744294,5.859511863983146,3.9398529061406355,2.2259852148036763,17.208639058471135,-19.476842687881796
-1.188669646350923,5.899959185242481,4.286266190567935,1.8098081223141398,17.468487872340532,-22.160650655927803
-1.099421595947244,5.9315398501460885,4.640209142247572,1.3390947596566023,17.969576212166714,-24.91215163840629
-1.0029771467592659,5.953158815246053,5.006732858510904,0.8139965125208116,18.718783686280425,-27.55603241620192
-0.8990415035315081,5.963772093484036,5.3896216414305185,0.24030205149514205,19.555702187829173,-29.66610367246809
-0.7872977849838959,5.962567987933708,5.785972835650104,-0.36263915629337884,19.92115333763412,-30.242065080538204
-0.6676424015469864,5.94938299644648,6.1749619273653416,-0.9460238376196028,18.534621210260322,-27.28026102790009
-0.5406961979915366,5.9254986761403465,6.503042017334718,-1.4118065769697252,13.532300735242991,-18.066282934531195
-0.40848655978053233,5.894630944310297,6.687454651365105,-1.621771941827753,4.350538310699818,-2.0309315535365857
-0.274575969166855,5.86301585142596,6.669622354917572,-1.4807151050403975,-5.899898697441218,15.780995003229688
-0.14291149440828477,5.837533484278558,6.473187172631313,-1.024902934813819,-13.026489206112378,28.639839973484197
-0.016320322804991932,5.823275847054416,6.175375891206264,-0.38029955292150663,-16.204266347266632,34.83761101216508
0.10386575077107545,5.82280209385172,5.84037573924416,0.33840883146116274,-17.06324581723961,36.490818140594776
0.21724982226708464,5.836849998077357,5.497669384115123,1.0642102048931799,-17.171969085464823,35.83953230715769
0.3237619788030295,5.8652004521850225,5.152973999746163,1.765217025293642,-17.34363076982663,34.15159209142631
0.42332459513154397,5.907196826986473,4.801554074029673,2.4272829141786643,-17.864125338598484,32.0070692459905
0.5157288423985114,5.961989808963881,4.435884374736384,3.0442448113046345,-18.76109302184817,29.6726821011104
0.6006187368870122,6.028650826903772,4.049132846538291,3.613985706826251,-19.954549846619543,27.308480845631948
0.6775207990490891,6.106238805476035,3.6364984355103456,4.137302867146538,-21.329455962019793,25.05355919158308
0.7458889480428998,6.1938565167569894,3.1955233937287844,4.617791800689765,-22.77029298922451,23.04932815817493
0.8051502562821423,6.290706858417524,2.725936847100793,5.061851114560406,-24.174669187695176,21.43156698792697
0.854746081296885,6.396146213000739,2.229413696107444,5.478315829575136,-25.44746997809677,20.301455756461635
0.8941712305167124,6.509723054136018,1.7097154514977775,5.8772531843696365,-26.466008489108653,19.667896800216777
0.9230257943181971,6.631177785761666,1.173981252355976,6.2671009613191595,-26.995559959161863,19.332997532758057
0.9411142802276187,6.760356585712618,0.6364035426110445,6.648615273469249,-26.533775920542382,18.683060651330965
0.9486529271264342,6.896956826569358,0.1254162314435554,7.003959536851994,-24.14115983205161,16.44291439064877
0.9466409157467112,7.040021361443216,-0.3083279455252552,7.284028726369363,-18.6383443413619,10.887643780603865
0.9372891519333885,7.187304138136747,-0.5977324893358549,7.413024978843789,-9.871234221698582,1.4866027982318324
0.9240220301517674,7.335139737976984,-0.6969129182884085,7.3356001611793245,-0.20699150301618907,-9.040049654561736
0.9105833263908762,7.479466550768898,-0.623129426172188,7.072060568797443,6.976319200030409,-16.580406225079734
0.8998065667401821,7.617313736801635,-0.442990069575638,6.702181589099077,10.461132725860898,-19.739026868019632
0.8931215877702326,7.747368884642938,-0.2231334356361489,6.303151734246077,11.181481365359952,-19.800042358232865
0.8908616011402898,7.869550598582488,-0.005344957982373971,5.919642436386514,10.441426451548416,-18.416590565724206
0.8927589672646384,7.984378718029641,0.19059934163129882,5.569208381865673,9.098699338665297,-16.606921772204252
0.8982905378419652,8.092562442052154,0.3575058504989498,5.255095346207649,7.584054980396819,-14.828710520127304
0.9068564654248372,8.19480815067125,0.49409030818844657,4.974775955416201,6.085418217763022,-13.239262781529472
0.917859607470333,8.291750877855854,0.6015249988188272,4.724076955359228,4.675780536252965,-11.865583732440713
0.9307368335138951,8.3839408485207,0.6818735301230654,4.498849461680205,3.3784300761971884,-10.686976568864374
0.9449692887783818,8.471850635666945,0.7374330316173145,4.295518683932028,2.196540695286624,-9.670240357761706
0.9600840660330549,8.555888012660722,0.7704762480878382,4.111175851278836,1.125783702213473,-8.783222457929742
0.9756526355420617,8.636408677544551,0.7831601880895039,3.9435039681879456,0.1594090566528435,-7.9992219486889615
-1.9064292470310176,-0.8248240789055381,1.2839729193917404,-1.611594896827755,10.053859498749707,1.1259076628286566
-1.8787267600960877,-0.8568865688702292,1.486975398141063,-1.5975582093957141,10.263650039057515,0.25487734067624335
-1.8469151504175223,-0.8888518637799155,1.6952519846188516,-1.6023515723462205,10.583405746915439,-0.7589155297185346
-1.8108660920289017,-0.9211258213391723,1.911129067140539,-1.6289339271315184,11.025699550198807,-1.9254198816995984
-1.7704023280856105,-0.9541751972724409,2.137164146408463,-1.6804163400792043,11.600334556698488,-3.2486318300860857
-1.7252939776720333,-0.9885288702269713,2.3760292683568345,-1.7598416561626564,12.307243338989618,-4.7150141846257245
-1.6752590685640572,-1.0247716468535164,2.630176584903619,-1.8696213338493781,13.120866507432913,-6.269458637616109
-1.619974778607048,-1.063520699992587,2.9010504667252954,-2.010287765886559,13.959098205183444,-7.769006004589161
-1.559112053106081,-1.1053657913754775,3.1874649083234083,-2.1780171996125195,14.630373108084672,-8.905602985010187
-1.4924144738249987,-1.150742834633737,3.482767765244692,-2.360398416466544,14.77075675451521,-9.116061576696673
-1.4198440749154368,-1.1997083847374634,3.771210140962778,-2.5310953861312195,13.84930974912925,-7.593290735062003
-1.3417857009317011,-1.2516285816100912,4.026537679293001,-2.6478152693304047,11.417582987150544,-3.6526225053947257
-1.2592072237663356,-1.304933238344833,4.218760516577567,-2.662230923782217,7.644413398958859,2.487246601674614
-1.173582034453982,-1.3572182584913712,4.330154041165694,-2.5434665827088625,3.552942950573178,9.346414741132856
-1.0865049805941107,-1.4058019006209337,4.366823673016493,-2.2955445702183157,0.3268657416694887,15.16716050568339
-0.9992506104522225,-1.448381952096367,4.3523621492543025,-1.9491718420571051,-1.5525038787469403,19.162724915994676
-0.9125796711718015,-1.4833508556322132,4.31218648921191,-1.539741649326477,-2.3177556304530476,21.56048491017819
-0.8268146097066532,-1.5097293580853097,4.263916342022867,-1.0935322122659032,-2.439405477652534,22.935868201591713
-0.7420174353037925,-1.526951219984772,4.2162155588215136,-0.625888433624836,-2.315301276189584,23.76684298267344
-0.6581470532493721,-1.5346748457796995,4.171191433381024,-0.14458853112764863,-2.204689916502537,24.33317771816
-0.5751642285610956,-1.532669686191913,4.1269042000955825,0.34652428554854375,-2.2606582043357104,24.75935692666839
-0.49309423979735634,-1.5207643488215123,4.079057856058491,0.8450643663820372,-2.5715999756644323,25.075802707447995
-0.41206312352266694,-1.4988329202311526,4.021998823024635,1.3487078327383242,-3.1880510932782276,25.26438234746974
-0.33231831111269305,-1.4668012348526083,3.9493238808397546,1.8545419556279288,-4.13575507857984,25.288373402372283
-0.2542390714561847,-1.4246608924201731,3.8543196020308352,2.3589090986315733,-5.420331659363442,25.112876835840893
-0.17833878131664166,-1.3724827192095053,3.730352694478745,2.8576004832935387,-7.028174697511419,24.71985836386588
-0.10525949287994726,-1.310423601594893,3.571251391819758,3.3463130001992116,-8.926909806731537,24.11953395276537
-0.035759057054434204,-1.2387221352695845,3.371662404976179,3.8212991349688803,-11.067677287594972,23.358244053874802
0.02930824151773731,-1.1576799564874227,3.127332506575695,4.280135758296979,-13.390509523246516,22.522394124932827
0.08901538196690095,-1.067627187714794,2.8352494935701267,4.7225300783981785,-15.83292979564189,21.738233821216955
0.14238724017613175,-0.9688720778238998,2.493588384844264,5.151081141095186,-18.34047378953343,21.167687308975566
0.1884220565911468,-0.8616365047834851,2.101453337662918,5.571918403529991,-20.87581417761733,21.000058462073167
0.22610631875442644,-0.7459807696463929,1.6585057144398285,5.99510755381948,-23.41929479115828,21.43576618733735
0.254423382256307,-0.6217247075030908,1.1647950914719145,6.434529862852703,-25.94379996749489,22.645085455611863
0.27236727565062097,-0.4883833581345295,0.621678897644131,6.906278298343451,-28.31973806381145,24.646166630236845
0.2790032333151691,-0.34517085073920867,0.03617059410670054,7.422669773818688,-30.041115689453424,26.95159491387997
0.27369114425363966,-0.19122365921382203,-0.5659252232739851,7.974627639116962,-29.593703823244294,27.713829236215986
0.25672050456781964,-0.02638221498984064,-1.1117121596901183,8.492744870899182,-23.737250517041264,22.653833911149555
0.23055360677073675,0.14715924696242838,-1.4576823859229253,8.810964189259268,-9.480544451329083,7.450328835543007
0.20074943941089674,0.32348453653832576,-1.4620693984559487,8.754213715782189,8.84055850853905,-12.884402921327256
0.1742650818662207,0.49492450946955713,-1.1449018572653353,8.346089539646156,21.370420570411405,-26.07964048575857
0.15603810306576063,0.6562796003320187,-0.6638086286509586,7.778508455350965,25.601308993485247,-29.381052081467487
0.1478966505708654,0.8060450638922416,-0.15206807978501524,7.20382968068561,25.09439915055198,-27.65378185843642
0.1497387813761457,0.944784131719769,0.3287914738471348,6.679872650552992,22.852254307276663,-24.72026584489132
0.16070938447080543,1.073622815954927,0.759388299943001,6.212768609904638,20.189298649182298,-22.09097088591722
0.17975653091540628,1.1936023131833207,1.1364832961042872,5.791736646767799,17.535865593383885,-20.12547922878705
0.20582198710387178,1.305510651587021,1.4616074296791097,5.403569404316851,14.998107463069545,-18.78434416325852
0.23789091597100556,1.4098892422293303,1.7372558078784004,5.037159759829298,12.587639522266151,-17.923597659535826
0.27499894476836584,1.5070874877783154,1.9659257518502977,4.684439521716368,10.299634812514562,-17.39138976650908
0.3162308932214541,1.5973226740271027,2.150057238062967,4.340198054509928,8.134561661791718,-17.055890509712743
0.3607210205380247,1.6807325188290592,2.29218034396841,4.001601510859521,6.100660294193203,-16.81152009535398
0.40765620326868157,1.7574174171231043,2.3950417290848445,3.6676645507803567,4.21063886452552,-16.57874947894714
0.4562808758215812,1.8274723254932093,2.4616514929948043,3.338749011739364,2.4774760345218043,-16.30195257739984
0.5059021095308978,1.891009110472791,2.495253017057512,3.016114166365701,0.9110707523599867,-15.946480842120186
0.5558935056881263,1.948170521126451,2.4992390102990325,2.7015303857254165,-0.4837621617569018,-15.49528224609759
0.6056970988708384,1.9991371315322093,2.4770408399999284,2.396963281689178,-1.7079923629103555,-14.945271175445711
0.6548229808157162,2.044128696995831,2.4320146712773,2.104330957697517,-2.7680494179966915,-14.303690503735751
0.702846762586571,2.0834013706315364,2.3673413875529135,1.8253319844865432,-3.674829332220465,-13.584716725542222
0.7494052610059704,2.1172421312823153,2.2859501989486013,1.5613370638436663,-4.44237105957374,-12.80651451303732
0.7941909296466252,2.145961596717361,2.1904696883635877,1.313333976477333,-5.086474461142327,-11.988867545185007
0.8369455810064904,2.169886168493431,2.083205462549976,1.0819137514084143,-5.623445628973342,-11.151425407037465
0.8774538983018298,2.189350210925606,1.966140693622595,0.8672859707182854,-6.069073789759266,-10.312532501125224
0.9155371448822198,2.2046887354847726,1.8409544411586745,0.6693123505041163,-6.437878334699885,-9.488554612432464
0.9510473727339062,2.216230863704355,1.7090523624663636,0.487549718026253,-6.742619079313834,-8.693593539455508
0.9838623271177181,2.2242941865729016,1.5716048497629054,0.32129576881393596,-6.994036409611552,-7.939476010797063
1.01388115280498,2.2291800283083556,1.4295884358944917,0.16963317737619704,-7.20077644758282,-7.235913565851048
1.0410209334052776,2.231169553387771,1.2838272351702151,0.03146952365400718,-7.36945488516335,-6.590748761995105
1.0652140396655763,2.230520620444021,1.1350320776245093,-0.09442802526661631,-7.504817287455671,-6.010224756861935
1.0864062238108672,2.227465276584211,0.983835775945308,-0.20940329351486492,-7.609960150928974,-5.499236378155835
1.1045553724668142,2.222207792478316,0.8308236104117602,-0.3148863010717808,-7.6865837516417965,-5.061539075416361
1.119630817787719,2.214923154931927,0.6765586347572812,-0.412372140128707,-7.735253829802066,-4.69990660201701
1.1316131027112128,2.2057559538213494,0.5216018130701734,-0.5034024957599792,-7.755654188905368,-4.416238611363422
1.1404940997547217,2.19481962009116,0.36652731283131357,-0.5895488775457318,-7.746816527450653,-4.211625770156876
1.1462773917505644,2.1821959884082887,0.21193351456490817,-0.6723968162424743,-7.707317596913004,-4.086383025029706
1.1489788358670696,2.1679351707938195,0.058450460722901526,-0.7535305000624715,-7.635437360448574,-4.040062066927954
1.148627247746113,2.1520557359207313,-0.09325544220069112,-0.8345175349059537,-7.5292753279733935,-4.07145271695692
1.1452651592039145,2.1345451932700423,-0.24247863196821598,-0.9168936866858901,-7.386825627319987,-4.1785808279476155
1.1389496193424868,2.115360782803749,-0.3884727160927588,-1.0021475939356994,-7.206014513864949,-4.358708171048728
1.129753023851035,2.0944305700707027,-0.5304492238108987,-1.0917055316400606,-6.984706797268308,-4.60833824692362
1.11776396963147,2.0716548443129845,-0.6675762475910729,-1.1869163780975487,-6.720690012030284,-4.9232313276433795
1.1030881407201,2.046907813438605,-0.7989766337954928,-1.2890370040861172,-6.411647098503643,-5.298432307568519
1.0858492360198526,2.02003958457045,-0.9237256140048736,-1.3992183838003414,-6.0551299692963365,-5.728315887701076
1.0661899489577884,1.9908784119065055,-1.0408480300000922,-1.518492829613174,-5.648547700634494,-6.206654830348776
1.044273003292987,1.95923318436582,-1.1493155923358618,-1.6477628777475573,-5.189184279628912,-6.72671794941178
1.0202822374413145,1.9248961136010274,-1.2480449220594998,-1.787792486848112,-4.674261931539063,-7.28140441962447
0.9944237114131622,1.887645568498077,-1.3358974569691489,-1.9392013264035302,-4.101067228890228,-7.863418869749018
0.9669267852908844,1.8472489861554013,-1.4116826638065076,-2.102462971891736,-3.467158948689771,-8.46548602189244
0.9380450853605004,1.8034657738988258,-1.474166407920526,-2.277907694359742,-2.7706801711409654,-9.080591934305183
0.9080572320679712,1.756050106952956,-1.5220868488732067,-2.4657300785440293,-2.010804806765013,-9.702217371279328
0.8772671496703115,1.7047535307691253,-1.5541809778125153,-2.6660006726832366,-1.1883650576876919,-10.324491350051506
0.8460037040153265,1.649327311016679,-1.569226132980256,-2.8786788556892238,-0.30673894001192276,-10.942129692494442
0.814619308855117,1.5895245636813924,-1.5661029634601182,-3.103620444353991,0.6268618122253857,-11.549918884593767
0.7834869774087877,1.5251023851697785,-1.5438900970877627,-3.340567209694384,1.5994558018484382,-12.141336449523276
0.7529950309191582,1.455824556431022,-1.502007328892789,-3.5890948482184934,2.589287311118585,-12.705636328079171
0.7235382402640735,1.3814660216162706,-1.4404348857569105,-3.8484789764065352,3.5610903078738034,-13.222356071100672
0.6955034756882476,1.3018213873126812,-1.360052088902997,-4.11741368398047,4.458723543670652,-13.651797061926056
0.6692468896655931,1.2167213030831063,-1.2631567431730175,-4.393486508317956,5.194383021970139,-13.919985051138514
0.6450583317044515,1.1260627455620509,-1.1542317818714294,-4.672295084274666,5.635023381225374,-13.898193012420393
0.6231077341880423,1.0298612097948359,-1.040972218562239,-4.946142456343241,5.591537205725189,-13.383221611570143
0.6033696855073944,0.9283320193468295,-0.9353744667410198,-5.202502105028386,4.827411802514108,-12.099304721687615
0.5855307306760017,0.8219985778182808,-0.8542055538358221,-5.423067754779734,3.1180696934146885,-9.762789542909127
0.5689041054824853,0.7118003058510532,-0.8175420535360632,-5.585060154302029,0.3850972318403303,-6.244801146206796
0.5524040889238178,0.5991369358366488,-0.8441880673154505,-5.666413465616026,-3.1445081590795363,-1.7734019396553928
0.5346379073118751,0.4857756407501149,-0.9449580255431862,-5.653750604047951,-6.915799485442515,3.030683235899189
0.5141197745436203,0.37361248645010786,-1.1180028463514786,-5.547941669562794,-10.271742910656638,7.43059095815491
0.48952256482339923,0.26439132474211635,-1.3500003625332595,-5.362461502529157,-12.764607588539455,10.95360777036732
0.45985270007601553,0.15951930535990677,-1.6220229289184787,-5.116178126581421,-14.280123968967732,13.527558632671004
0.424499492553805,0.06003276793203133,-1.915497832728013,-4.826438699874932,-14.941832898501753,15.341273218417248
